index,mu_lo,mu_hi,sigma_lo,sigma_hi,xi_lo,xi_hi
243,-1.893076528424213,2.507720394383256,-0.04111239298771241,2.1314562778504276,-0.7571261701551281,0.5348311398445063
244,-1.9048520175861856,2.5161919457460917,-0.046104008750250225,2.140231476958997,-0.7581001140739487,0.545776947134494
245,-1.91651395740449,2.524647975604269,-0.05121355479893275,2.149081817753266,-0.7591027111989314,0.5568189102714904
246,-1.9280570934167585,2.533082692588271,-0.05644169631706708,2.1580062649206635,-0.7601340764615339,0.5679539524310657
247,-1.9394761920089139,2.5414903028000033,-0.061788952940572184,2.167003657825148,-0.7611942977076355,0.5791789492572348
248,-1.9507660453305504,2.5498650148613318,-0.06725569274413878,2.1760727052571873,-0.7622834351666272,0.5904907293527815
249,-1.9619214762641262,2.5582010450212613,-0.07284212639980803,2.1852119803466192,-0.763401520964307,0.6018860748195707
250,-1.9729373434351722,2.5664926223089353,-0.0785483015235009,2.1944199156535733,-0.7645485586732536,0.6133617218421777
251,-1.9838085462377915,2.574733993706692,-0.08437409722473443,2.203694798452366,-0.765724522854556,0.6249143612684023
252,-1.9945300298842714,2.582919429351979,-0.09031921888590855,2.2130347662344025,-0.7669293586441208,0.6365406392395463
253,-2.005096790489877,2.5910432277791506,-0.09638319319462552,2.222437802453232,-0.7681629814474478,0.648237157934019
254,-2.015503880114829,2.599099721123135,-0.10256536342850664,2.23190173251089,-0.7694252765444265,0.6600004762254871
255,-2.025746411802345,2.6070832803238,-0.10886488502347014,2.2414242200161754,-0.7707160987490782,0.6718271104001641
256,-2.035819564668433,2.6149883203866797,-0.11528072147233592,2.2510027633614085,-0.7720352723053369,0.6837135351139864
257,-2.0457185888001277,2.6228093054567236,-0.12181164047921622,2.2606346925428333,-0.7733825903723418,0.6956561839428235
258,-2.0554388103774937,2.630540754120339,-0.12845621055071477,2.2703171664053694,-0.7747578152855443,0.7076514507116743
259,-2.0649756361752134,2.6381772440915277,-0.13521279774106842,2.2800471700285607,-0.7761606772104035,0.7196956892192944
260,-2.074324559360926,2.6457134181992235,-0.14207956321343818,2.2898215129156325,-0.7775908768058021,0.7317852169750404
261,-2.0834811628827454,2.65314398796824,-0.1490544604166344,2.299636826784654,-0.7790480810626137,0.7439163121130226
262,-2.092441126560401,2.6604637409082175,-0.1561352339457338,2.309489565029992,-0.7805319301303699,0.7560852212961682
263,-2.101200233132287,2.667667546762823,-0.1633194182551827,2.3193760020223673,-0.7820420419755096,0.7682881654533451
264,-2.1097457394816783,2.674741728942408,-0.17060154406452188,2.3292894400873942,-0.7835528104235151,0.7804961389014959
265,-2.118099247759231,2.681706935857217,-0.1779870070944245,2.339234078800022,-0.7851385297734889,0.7927800350410001
266,-2.1262317184141675,2.6885331541634887,-0.18546456034009706,2.3491975078016756,-0.7867253339237086,0.805062586562459
267,-2.134147300962742,2.6952235397510016,-0.19303345868683208,2.3591778519446587,-0.7883358239126715,0.8173629940690611
268,-2.141842563503444,2.701773647481488,-0.2006902423165151,2.369170555212343,-0.7899701115068378,0.8296779707454109
269,-2.149313973324193,2.7081789120231097,-0.20843116972561715,2.3791708142354775,-0.7916276119657265,0.8420035362031125
270,-2.156558126718418,2.7144348778978475,-0.21625229003850244,2.3891736510881967,-0.7933077099460841,0.8543356834644966
271,-2.163571753416613,2.720537204148359,-0.2241494452069468,2.3991739159544223,-0.7950097626209307,0.8666703831599507
272,-2.1703517179479848,2.726481665938846,-0.23211827196418122,2.409166289532741,-0.7967330937776977,0.8790035787027175
273,-2.1768950246371856,2.7322641597949007,-0.2401542053750294,2.4191452870211387,-0.7984769992807705,0.891331192826142
274,-2.1831988198221906,2.7378807060683283,-0.24825248209989637,2.4291052617991484,-0.800240744802607,0.9036491263871875
275,-2.1892603950528673,2.743327452386441,-0.2564081444801354,2.439040409914732,-0.8020235670344432,0.9159532606468993
276,-2.1950771897753567,2.7486006765908955,-0.2646160450009296,2.448944774931875,-0.8038246739355008,0.9282394585863822
277,-2.2006467940169756,2.7536967896807334,-0.27287085128910626,2.4588122532961276,-0.8056432455474762,0.9405035667847399
278,-2.205966950691151,2.7586123383790677,-0.281167051520254,2.468636600092274,-0.807478434276556,0.9527414167608776
279,-2.2110355577956557,2.7633440075966536,-0.28949896031684297,2.4784114352757136,-0.8093293654455366,0.964948826581412
280,-2.215850670472011,2.7678886227601294,-0.29786072511607165,2.4881302503560825,-0.811195138032777,0.9771216026510787
281,-2.2204105027978738,2.7722431518767157,-0.30624633296375503,2.49778641548932,-0.8130748252247474,0.9892555413120728
282,-2.2247134294089865,2.7764047074318627,-0.31464961775007083,2.5073731869938367,-0.8149674750715512,1.0013464305413546
283,-2.2287579869447507,2.7803705481138885,-0.3230642678765654,2.5168837152800787,-0.8168721112226153,1.0133900517227983
284,-2.2325428752880723,2.7841380803361577,-0.33148383432831174,2.526311053167241,-0.8187877336709479,1.025382181422243
285,-2.236066958603574,2.7877048595608747,-0.3399017391417456,2.5356481645775664,-0.8207133195027989,1.0373185931619562
286,-2.2393292661915853,2.791068591441814,-0.34831128425472824,2.5448879335946524,-0.8226478237134214,1.0491950592548889
287,-2.242328993141385,2.794227132769423,-0.356705660717229,2.5540231738640875,-0.8245901800298632,1.0610073526393162
288,-2.2450655008039804,2.7971784922385075,-0.36507795824984046,2.5630466383235246,-0.8265393018004475,1.0727512487732098
289,-2.247538317060371,2.7999208310143917,-0.3734211751229095,2.571951029234909,-0.8284940828736007,1.0844225275106743
290,-2.249747136412533,2.802452463124737,-0.38172822834331654,2.5807290085058154,-0.8304533985366288,1.0960169750307402
291,-2.251691819883128,2.804771855662942,-0.38999196412232795,2.5893732082732672,-0.8324161064697664,1.1075303857735135
292,-2.2533723947326725,2.806877628811808,-0.3982051686028423,2.597876241728293,-0.8343810477316451,1.1189585643995217
293,-2.2547890539965967,2.808768555689844,-0.4063605788241835,2.606230714159343,-0.8363470477697136,1.130297327765477
294,-2.255942155847067,2.8104435620249997,-0.41445089389875345,2.6144292341888313,-0.8383129174632825,1.1415425069238265
295,-2.2568322227786437,2.8119017256548577,-0.4224687863750589,2.6224644251773013,-0.8402774541831175,1.1526899491297027
296,-2.2574599406264673,2.8131422758618907,-0.43040691376238693,2.630328936770457,-0.8422394428818004,1.1637355198691972
297,-2.2578261574193217,2.814164592546089,-0.43825793019047343,2.6380154565624085,-0.8441976572062648,1.1746751049000657
298,-2.2579318820692853,2.814968205236583,-0.4460144981762384,2.6455167218471933,-0.8461508606256017,1.1855046122976618
299,-2.2577782829075845,2.8155527919518213,-0.4536693004717711,2.6528255314327724,-0.8480978075880096,1.1962199745196858
300,-2.257366686067784,2.815918177909365,-0.46121505196465273,2.6599347574885925,-0.850037244693896,1.206817150476467
301,-2.2566985737208105,2.816064334089741,-0.46864451160309795,2.6668373573992317,-0.8519679118819595,1.2172921276033166
302,-2.255775582171916,2.8159913756643653,-0.4759504943180741,2.6735263855963134,-0.8538885436448284,1.2276409239512538
303,-2.2545994998155248,2.815699560283442,-0.48312588291254976,2.6799950053388812,-0.8557978702430521,1.2378595902646221
304,-2.2531722649640233,2.8151892862398067,-0.49016363989197376,2.686236500416391,-0.8576946189482124,1.247944212076079
305,-2.251495963547686,2.8144610905058585,-0.4970568192056537,2.692244286744035,-0.8595775152903908,1.257890911793938
306,-2.249572826693663,2.8135156466514086,-0.5037985778715628,2.698011923823008,-0.8614452843158692,1.2676958507874656
307,-2.2474052281928403,2.812353762651213,-0.5103821874577872,2.7035331260389954,-0.8632966518618146,1.2773552314766174
308,-2.2449956818541366,2.8109763785816755,-0.5168010453912841,2.7088017737696304,-0.8651303458309805,1.286865299408997
309,-2.2423468387567893,2.809384564217189,-0.5230486860684549,2.7138119242755296,-0.8669450974773962,1.2962223453347452
310,-2.2394614844040333,2.807579516529467,-0.5291187917400888,2.7185578223475515,-0.8687396426971097,1.3054227072731768
311,-2.236342535783148,2.8055625570947593,-0.535005203144876,2.7230339106845904,-0.8705127233184438,1.314462772565379
312,-2.2329930383399472,2.8033351294169577,-0.5407019298665849,2.7272348399771102,-0.8722630883988414,1.323338979919608
313,-2.2294161628701183,2.8008987961689185,-0.5462031603895381,2.731155478671191,-0.8739894955180163,1.332047821438952
314,-2.2256152023358924,2.7982552363604256,-0.5515032718296176,2.734790922390429,-0.8756907120721584,1.340585844635787
315,-2.221593568610946,2.79540624243561,-0.5565968393170158,2.7381365029920754,-0.8773655165628331,1.3489496544264312
316,-2.217354789161099,2.792353717307326,-0.561478645009639,2.7411877972364396,-0.8790126998831267,1.3571359151083247
317,-2.2129025036644143,2.7890996713320027,-0.5661436867157963,2.743940635048366,-0.8806310665948585,1.365141352313338
318,-2.208240460577175,2.7856462192313964,-0.570587186106625,2.7463911073514033,-0.8822194361998184,1.3729627549399503
319,-2.2033725136500473,2.781995576965455,-0.5748045964996387,2.748535573456196,-0.8837766443988976,1.3805969770579605
320,-2.1983026184005503,2.778150058562359,-0.578791610196006,2.7503706679859192,-0.885301544342316,1.3880409397887197
321,-2.1930348285452075,2.7741120729090247,-0.5825441653553594,2.7518933073227307,-0.8867930078627375,1.3952916331524852
322,-2.187573292398472,2.7698841205091083,-0.586058452393388,2.7531006955606734,-0.8882499266979406,1.4023461178893686
323,-2.1819222492407615,2.7654687902107478,-0.5893309198885612,2.753990329951606,-0.8896712136924393,1.4092015272430687
324,-2.176086025662819,2.760868755911209,-0.5923582799861897,2.754560005832552,-0.8910558039851539,1.4158550687143259
325,-2.170069031888248,2.756086773240189,-0.5951375132885748,2.754807821023456,-0.8924026561725278,1.4223040257732926
326,-2.1638757580815686,2.751125676229063,-0.5976658732226059,2.7547321796869046,-0.8937107534551605,1.42854575953873
327,-2.1575107706432055,2.745988373967409,-0.5999408898763838,2.7543317956416606,-0.8949791047562314,1.4345777104121347
328,-2.1509787084982395,2.740677847253555,-0.6019603732990293,2.7536056951243566,-0.8962067458195726,1.440397399674475
329,-2.144284279381111,2.735197145241279,-0.6037224162584831,2.7525532189944477,-0.8973927402784092,1.4460024310364215
330,-2.1374322561213415,2.7295493820876486,-0.6052253964540211,2.7511740243793614,-0.8985361806988024,1.4513904921459326
331,-2.1304274729334196,2.723737733605065,-0.6064679781816273,2.74946808575827,-0.8996361895913594,1.4565593560466206
332,-2.123274821715019,2.7177654339216035,-0.6074491134517366,2.7474356954842465,-0.9006919203941997,1.4615068825897486
333,-2.115979248357397,2.7116357721534423,-0.6081680425606291,2.745077463746366,-0.9017025584238383,1.4662310197963726
334,-2.1085457490702297,2.7053520890915346,-0.6086242941176512,2.7423943179741963,-0.9026673217905881,1.470729805166113
335,-2.100979366725903,2.6989177739074925,-0.6088176845325801,2.7393875016892877,-0.9035854622818087,1.4750013669357465
336,-2.0932851872251734,2.692336260880502,-0.6087483169683074,2.7360585728091142,-0.9044562662074568,1.4790439252819598
337,-2.0854683358878288,2.685611026148842,-0.6084165797656913,2.7324094014106253,-0.9052790552083338,1.4828557934685485
338,-2.077533973871682,2.6787455844892505,-0.6078231443487807,2.728442166961898,-0.9060531870273261,1.4864353789382416
339,-2.069487294621853,2.671743486126033,-0.606968962619628,2.7241593550314205,-0.9067780562391152,1.4897811843445388
340,-2.061333520353971,2.6646083135734555,-0.6058552638536561,2.7195637534862858,-0.907453094940355,1.4928918085254475
341,-2.053077898573795,2.657343678513866,-0.6044835511074926,2.714658448191516,-0.9080777733985252,1.4957659474172502
342,-2.044725698635102,2.6499532187132955,-0.6028555971521607,2.7094468182237366,-0.908651600656962,1.4984023949057161
343,-2.036282208339401,2.6424405949780434,-0.6009734399462565,2.703932530614162,-0.9091741250978118,1.5008000436164168
344,-2.027752730578352,2.6348094881530426,-0.5988393776640242,2.6981195346361213,-0.9096449349583666,1.5029578856395447
345,-2.0191425800230585,2.627063596166102,-0.5964559632952076,2.692012055654353,-0.9100636588054914,1.5048750131938697
346,-2.0104570798599237,2.6192066311176405,-0.5938259988332149,2.685614588552933,-0.9104299659610495,1.5065506192226816
347,-2.0017015585774613,2.611242316420238,-0.5909525290706088,2.678931890761216,-0.9107435668832948,1.5079839979266363
348,-1.9928813468040394,2.6031743839878936,-0.5878388350202011,2.671968974896394,-0.9110042134994303,1.5091745452286507
349,-1.984001774199604,2.5950065714779877,-0.584488426981933,2.664731101043217,-0.9112116994917843,1.510121759173262
350,-1.9750681664026208,2.5867426195870933,-0.5809050372757725,2.6572237686914812,-0.9113658605357189,1.510825240258527
351,-1.9660858420335594,2.5783862694018973,-0.5770926126616522,2.6494527083526327,-0.9114665744888361,1.5112846916999962
352,-1.9570601097572606,2.569941259807501,-0.5730553064681327,2.6414238728775774,-0.9115137615324338,1.511499919627693
353,-1.9479962654045557,2.5614113249534003,-0.5687974704516443,2.633143428497891,-0.9115073842630032,1.51147083321387
354,-1.938899589155364,2.552800191779292,-0.5643236464088106,2.6246177456133166,-0.9114474477357137,1.5111974447334802
355,-1.929775342784132,2.544111577601504,-0.5596385575646368,2.615853389348705,-0.9113339994587797,1.510679869556247
356,-1.9206287669684898,2.5353491877608594,-0.5547470997593076,2.6068571099035145,-0.9111671293380939,1.5099183260697229
357,-1.9114650786630139,2.52651671333378,-0.549654332457008,2.5976358327176814,-0.9109469695742621,1.5089131355354781
358,-1.902289468537897,2.517617828906378,-0.5443654695997144,2.588196648477167,-0.9106736945091582,1.5076647218755477
359,-1.893107098484693,2.508656190413618,-0.5388858703293826,2.5785468029830154,-0.9103475204254547,1.5061736113926134
360,-1.883923099188903,2.499635433043257,-0.5332210296015878,2.568693686907353,-0.9099687052972274,1.504440432422048
361,-1.8747425677708287,2.4905591692059152,-0.5273765687137921,2.5586448254598997,-0.9095375484927185,1.5024659149169297
362,-1.865570565494838,2.481430986571358,-0.5213582257709837,2.5484078679881224,-0.9090543904296424,1.5002508899664553
363,-1.8564121155481366,2.4722544461720126,-0.5151718461114183,2.5379905775341607,-0.9085196121841685,1.4977962892489263
364,-1.8472722008889524,2.4630330805735596,-0.5088233727146552,2.5274008203711147,-0.9079336350525535,1.4951031444183331
365,-1.8381557621650848,2.453770392113487,-0.5023188366138827,2.5166465555410724,-0.9072969200681067,1.4921725864272697
366,-1.8290676957026812,2.4444698512073963,-0.4956643473339226,2.5057358244166803,-0.9066099674721758,1.4890058447849408
367,-1.8200128515659935,2.435134894723758,-0.4888660833759355,2.494676740307662,-0.9058733161420223,1.4856042467531805
368,-1.8109960316880696,2.425768924427,-0.4819302827692675,2.483477478133143,-0.9050875429756557,1.481969216480643
369,-1.802021988071831,2.4163753054883115,-0.4748632337100126,2.4721462641797327,-0.9042532622313526,1.4781022740729597
370,-1.793095421063235,2.406957365065813,-0.4676712653058607,2.46069136596536,-0.9033711248302212,1.4740050346073128
371,-1.7842209776945726,2.3975183909520523,-0.4603607384452506,2.4491210822272516,-0.9024418176146614,1.469679207084367
372,-1.7754032500991657,2.38806163029006,-0.4529380368088318,2.4374437330524916,-0.9014660625690961,1.4651265933240336
373,-1.7666467739966876,2.3785902883571035,-0.4454095580400117,2.42566765016831,-0.9004446160029222,1.460349086805112
374,-1.7579560272489114,2.369107527415885,-0.43778170509079073,2.4138011674087205,-0.8993782676947941,1.4553486714480446
375,-1.7493354284857885,2.359616465633034,-0.43006087775809654,2.401852611373112,-0.8982678400031633,1.4501274203458059
376,-1.7407893358012212,2.3501201760641903,-0.42225346442508616,2.3898302922916614,-0.8971141869407067,1.4446874944406953
377,-1.7323220455182133,2.3406216857053064,-0.41436583402078164,2.3777424951113337,-0.8959181932164719,1.4390311411509757
378,-1.7239377910231044,2.331123974609806,-0.4064043282108418,2.3655974708156657,-0.8946807732467881,1.4331606929485468
379,-1.7156407416676436,2.321629975070312,-0.3983752538308616,2.3534034279901292,-0.8934028701340044,1.4270785658868523
380,-1.7074350017391813,2.3121425708651535,-0.39028487557311753,2.341168524644371,-0.8920854546184758,1.420787258084574
381,-1.6993246094974248,2.3026645965680306,-0.3821394089363115,2.328900860301295,-0.8907295240014506,1.4142893481629344
382,-1.6913135362777534,2.29319883692081,-0.37394501344727804,2.3166084683623205,-0.8893361010435805,1.4075874936414632
383,-1.6834056856595372,2.2837480262677987,-0.36570778616226285,2.30429930875684,-0.8879062328372739,1.4006844292906235
384,-1.6756048926995277,2.2743148480515405,-0.35743375545481193,2.291981260883274,-0.8864409896592209,1.393582965447782
385,-1.6679149232280226,2.2649019343677628,-0.349128875095865,2.2796621168477254,-0.8849414637979292,1.3862859862915395
386,-1.6603394732084058,2.2555118655800372,-0.34079901863132,2.2673495750058734,-0.8834087683648906,1.378796448083211
387,-1.6528821681579877,2.246147169992012,-0.3324499740607263,2.2550512338121367,-0.881844036087156,1.3711173773734184
388,-1.6455465626289834,2.236810323576015,-0.3240874388202609,2.242774585979657,-0.8802484180815981,1.363251869174265
389,-1.6383361397495002,2.2275037497578345,-0.3157170150721519,2.2305270129536168,-0.8786230826179033,1.35520308510431
390,-1.6312543108221587,2.218229819255261,-0.3073442053016069,2.218315779699342,-0.8769692138659653,1.3469742515022356
391,-1.6243044149801515,2.2089908499701427,-0.2989744082217185,2.206148029806015,-0.8752880106343013,1.3385686575160027
392,-1.6174897188983528,2.199789106931518,-0.29061291498566166,2.1940307809056887,-0.8735806850961355,1.3299896531643691
393,-1.6108134165595862,2.1906268022898785,-0.28226490570497176,2.1819709204067315,-0.871848461511072,1.321240647378888
394,-1.6042786290732098,2.1815060953596888,-0.2739354462715905,2.1699752015397724,-0.8700925749371007,1.3123251060213548
395,-1.5978884045457442,2.172429092709824,-0.2656294854807577,2.1580502397135595,-0.8683142699407731,1.3032465498847559
396,-1.5916457180017902,2.163397848300146,-0.2573518524511933,2.146202509177531,-0.8665147993036856,1.294008552676086
397,-1.5855534713533799,2.154414363662297,-0.24910725433787573,2.1344383399867453,-0.8646954227272572,1.2846147389832483
398,-1.5796144934167176,2.1454805881236414,-0.2409002743325378,2.1227639152646396,-0.8628574055379817,1.2750687822284503
399,-1.5738315399749874,2.136598419072975,-0.23273536994620359,2.1111852687582653,-0.8610020173964612,1.2653744026116465
400,-1.5682072938850218,2.127769702265767,-0.2246168715671345,2.0997082826797064,-0.8591305310082104,1.255535365042259
401,-1.562744365226505,2.118996232167557,-0.2165489812875211,2.0883386858273427,-0.8572442208396909,1.2455554770628785
402,-1.5574452914928152,2.110279752334572,-0.20853577199145146,2.077082051979805,-0.855344361843601,1.2354385867692286
403,-1.552312537820888,2.1016219558289193,-0.2005811866960998,2.0659437985548847,-0.8534322281910255,1.2251885807242515
404,-1.547348497258254,2.0930244856664455,-0.19268903813772364,2.0549291855252956,-0.851509092010023,1.2148093818661527
405,-1.5425554910679575,2.0844889352979594,-0.18486300859400773,2.0440433145831314,-0.8495762221447122,1.2043049474247347
406,-1.5379357690658528,2.076016849118251,-0.17710664993298775,2.0332911285435498,-0.8476348829163275,1.1936792668277436
407,-1.5334915099928839,2.0676097230055035,-0.1694233838797733,2.0226774109791976,-0.8456863329089956,1.1829363596202738
408,-1.5292248219159494,2.0592690048846416,-0.1618165024902296,2.0122067860748194,-0.843731823761063,1.1720802733783173
409,-1.525137742660383,2.0509960953176263,-0.1542891688228094,2.0018837186935317,-0.8417725989807755,1.161115081635549
410,-1.5212322402694602,2.0427923481160764,-0.14684441779733148,1.9917125146438228,-0.8398098927801018,1.1500448818174158
411,-1.517510213489513,2.034659070974754,-0.13948515723046118,1.9816973211373112,-0.8378449289243026,1.1388737931804223
412,-1.5139734922788517,2.026597526124093,-0.13221416903724714,1.9718421274268774,-0.8358789196015518,1.1276059547612045
413,-1.510623838341659,2.0186089310029014,-0.12503411058876246,1.9621507656154709,-0.8339130643249639,1.1162455233480428
414,-1.507462945678572,2.010694458942927,-0.11794751621312782,1.9526269116231214,-0.8319485488401888,1.104796671448267
415,-1.5044924411613902,2.0028552398726944,-0.11095679883202669,1.94327408630451,-0.8299865440769467,1.0932635852902297
416,-1.5017138851204206,1.9950923610290943,-0.104064251718748,1.9340956567033625,-0.8280282051085197,1.0816504628241586
417,-1.4991287719520354,1.9874068676842858,-0.09727205036994446,1.9250948374360952,-0.8260746701531816,1.0699615117561856
418,-1.4967385307358456,1.9797997638772769,-0.09058225447728474,1.9162746921910998,-0.8241270595895235,1.0582009475878085
419,-1.4945445258673002,1.9722720131559743,-0.08399680999182224,1.9076381353367147,-0.822186475005667,1.0463729916810864
420,-1.4925480577020032,1.9648245393259802,-0.07751755126814364,1.8991879336251505,-0.820253998290014,1.034481869357543
421,-1.4907503632026542,1.9574582271970027,-0.07114620327765298,1.8909267079819205,-0.8183306907187808,1.0225318079863244
422,-1.4891526166025706,1.9501739233408335,-0.06488438388422824,1.8828569353742157,-0.8164175921166095,1.0105270351382356
423,-1.4877559300674763,1.9429724368425478,-0.058733606167805874,1.8749809507439563,-0.8145157200163555,0.9984717767320648
424,-1.4865613543649163,1.9358545400542742,-0.05269528078955965,1.867300948999366,-0.8126260688651811,0.9863702552206569
425,-1.4855698795348546,1.928820969345065,-0.046770718387804,1.859818987054373,-0.8107496092570519,0.9742266877971457
426,-1.4847824355670756,1.921872425852481,-0.04096113199712115,1.8525369859084941,-0.8088872872264037,0.962045284656451
427,-1.4841998930620193,1.9150095762125008,-0.035267639475757506,1.845456732752401,-0.8070400235057148,0.9498302472150958
428,-1.483823063918132,1.9082330533108154,-0.029691265946813705,1.8385798831048463,-0.8052087129364457,0.9375857664791368
429,-1.4836527019617924,1.9015434569715715,-0.02423294621866179,1.831907962946515,-0.8033942236897278,0.9253160212169234
430,-1.4836895036731046,1.8949413547368201,-0.018893527223929563,1.8254423708902698,-0.8015973969528587,0.913025176593075
431,-1.4839341087771467,1.8884272825062678,-0.013673770402385932,1.819184380313259,-0.7998190460998021,0.9007173822822089
432,-1.4843871008888574,1.882001745225493,-0.008574354075570834,1.8131351414988202,-0.7980599561592226,0.8883967708762829
433,-1.4850490082779642,1.8756652176890167,-0.003595875824265682,1.8072956837994139,-0.7963208838919617,0.8760674568978021
434,-1.4859203042086504,1.8694181449129341,0.0012611452917538069,1.8016669176600968,-0.7946025560959243,0.863733534037192
435,-1.4870014079802536,1.8632609432033733,0.005996266346342982,1.7962496368279812,-0.7929056710122019,0.8513990754885054
436,-1.4882926849719107,1.8571940002237,0.010609118518439375,1.791044520221306,-0.791230895611732,0.8390681301631036
437,-1.4897944483833014,1.8512176767526145,0.015099404570287356,1.786052134310249,-0.7895788701063201,0.8267447261254767
438,-1.4915069596075101,1.845332307069158,0.019466896809765655,1.7812729350322107,-0.7879502067586183,0.8144328683261443
439,-1.4934304031938845,1.8395381739225,0.023711443294460066,1.7767072614839858,-0.7863453819783138,0.8021364296192256
440,-1.4955650692345974,1.8338356909202103,0.02783290632035984,1.7723553973479889,-0.7847654967043182,0.7898599100648181
441,-1.4979112729483837,1.828225322108497,0.03183119012079283,1.7682175431269618,-0.7832119496363293,0.7776081090798967
442,-1.5004678489061922,1.8227060761891363,0.035706721989713475,1.7642933349730732,-0.7816800978082454,0.7653797849305564
443,-1.5032361981403375,1.817279553614694,0.03945914114429905,1.7605831557964822,-0.7801762402072214,0.7531846372697408
444,-1.5062157757996937,1.8119454342245722,0.04308876196966216,1.7570866720105656,-0.7786986958290497,0.7410243841114618
445,-1.509406498772623,1.8067038848435866,0.046595789647472796,1.753803617912026,-0.7772478912101852,0.7289028482821999
446,-1.5128082233775568,1.8015550369429902,0.04998048896430818,1.7507336269000526,-0.7758241712569436,0.7168237671703387
447,-1.5164207612069776,1.7964990024496985,0.0532431777349025,1.7478762380993562,-0.7744278634239401,0.7047908558260523
448,-1.5202438751446796,1.7915358697236106,0.05638422693253242,1.7452308962948133,-0.7730592598026047,0.6928077879728227
449,-1.5242772809203147,1.7866657050670205,0.05940405903960799,1.7427969536646328,-0.7717186222786659,0.6808782000898201
450,-1.5285206471441917,1.7818885527091186,0.06230314697195494,1.740573670958503,-0.7704061815008412,0.6690056893077324
451,-1.5329735955044788,1.7772044349477234,0.06508201301638872,1.738560218681093,-0.7691221366695898,0.6571938121272259
452,-1.5376357011541841,1.7726133524756473,0.06774122778668323,1.736755678275733,-0.7678666562716324,0.6454460840861074
453,-1.5425064929330972,1.7681152845368733,0.07028140929416915,1.7351590432119859,-0.7666398782548001,0.6337659788700548
454,-1.5475854535225095,1.7637101890103901,0.07270322211455449,1.7337692199954378,-0.7654419100927341,0.6221569273168164
455,-1.5528720196821193,1.7593980025710936,0.07500737658610979,1.7325850291644946,-0.7642728293110372,0.6106223168857745
456,-1.558365582369892,1.7551786407285515,0.07719462811324129,1.7316052062000589,-0.7631326836939791,0.5991654908123544
457,-1.5640654868953856,1.7510519978941397,0.07926577651274858,1.7308284024107135,-0.7620214917565981,0.5877897475324105
458,-1.569971033003141,1.7470179473731946,0.08122166544250642,1.730253185753539,-0.7609392430851043,0.5764983399798748
459,-1.5760814749584795,1.7430763413545165,0.08306318187798367,1.7298780416250727,-0.7598858988192866,0.5652944750316586
460,-1.5823960215901052,1.7392270108516519,0.0847912556526138,1.7297013736062385,-0.7588613921033017,0.5541813129265514
461,-1.5889138363144788,1.7354697656209432,0.08640685904632217,1.7297215041768434,-0.7578656285960788,0.5431619667496469
462,-1.5956340371310436,1.7318043940454508,0.08791100642366545,1.7299366753980212,-0.7568984869999738,0.5322395019412857
463,-1.6025556965915986,1.7282306629880508,0.08930475391494286,1.7303450495691428,-0.7559598196159377,0.5214169358390808
464,-1.6096778417483641,1.724748317618295,0.09058919913378638,1.730944709865506,-0.7550494529407937,0.5106972372689498
465,-1.6169994540726103,1.7213570812049135,0.09176548093017156,1.7317336609577307,-0.7541671882727293,0.5000833261515926
466,-1.6245194693541827,1.7180566548843357,0.09283477916873029,1.7327098296227796,-0.75331280235963,0.4895780731593314
467,-1.632236777575346,1.7148467173986586,0.09379831453075527,1.7338710653480602,-0.7524860480632946,0.47918429939670104
468,-1.6401502227648526,1.71172692480901,0.09465734833205797,1.7352151409362526,-0.7516866550568087,0.46890477612234777
469,-1.6482586028292199,1.708696910181316,0.09541318235190888,1.7367397531154372,-0.7509143305394602,0.4587422244969559
470,-1.6565606693649992,1.7057562832482858,0.09606715866715121,1.7384425231602436,-0.7501687599793462,0.4486993153676424
471,-1.665055127452343,1.7029046300479416,0.09662065948512433,1.7403209975301697,-0.7494496078793426,0.43877866908480323
472,-1.6737406354301554,1.7001415125390305,0.09707510697030497,1.742372648529944,-0.7487565185628062,0.4289828553480771
473,-1.6826158046552178,1.6974664681957221,0.09743196305781332,1.7445948749985782,-0.7480891169823319,0.419314393085062
474,-1.6916791992461588,1.694879009582507,0.09769272924832384,1.7469850030323246,-0.7474470095489903,0.40977575036048064
475,-1.7009293358131716,1.6923786239102243,0.09785894637842119,1.7495402867472727,-0.7468297849798824,0.4003693443139542
476,-1.7103646831753616,1.6899647725751488,0.09793219436038092,1.7522579090873633,-0.7462370151645761,0.3910975411272078
477,-1.7199836620676243,1.6876368906830657,0.09791409188508038,1.755134982683857,-0.7456682560510814,0.38196265602168084
478,-1.7297846448371232,1.6853943865584362,0.09780629608316205,1.7581685507708884,-0.7451230485454811,0.3729669532809108
479,-1.7397659551326643,1.6832366412419975,0.09761050213782185,1.761355588163473,-0.7446009194300085,0.3641126463027905
480,-1.7499258675870606,1.6811630079769284,0.09732844284430908,1.7646930023025933,-0.744101382293915,0.3554018976762887
481,-1.7602626074949979,1.6791728116861275,0.09696188811040096,1.768177634372854,-0.7436239384785921,0.34683681928440124
482,-1.7707743504879143,1.6772653484421565,0.09651264439254881,1.7718062604977052,-0.7431680780357449,0.3384194724323588
483,-1.781459222207092,1.6754398849310963,0.0959825540629512,1.775575593016701,-0.7427332806959055,0.3301518679986877
484,-1.7923152979773822,1.6736956579127735,0.09537349470227852,1.7794822818497789,-0.7423190168484165,0.3220359666104716
